Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
Grant Line Canal East,GLC-East,B9D74921261,CF1118B1663,11/6/2018 9:44,Volatile Suspended Solids,0,<1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1118B1663,11/6/2018 9:44,Dissolved Sulfate,14808-79-8,23,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1118B1663,11/6/2018 9:44,Dissolved Sulfate,14808-79-8,23,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Total Alkalinity,471-34-1,127,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Total Alkalinity,471-34-1,126,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Boron,7440-42-8,0.523,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Bromide,24959-67-9,0.37,0.05,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Calcium,7440-70-2,41.4,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Chloride,16887-00-6,126,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Chlorophyll a,479-61-8,0.86,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Specific Conductance,0,906,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Specific Conductance,0,906,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Hardness,0,199,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Magnesium,7439-95-4,23.3,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Nitrate,14797-55-8,7,0.5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Organic Carbon,7440-44-0,5.3,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Total Organic Carbon,7440-44-0,5.4,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Pheophytin a,0,0.83,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Potassium,9/7/7440,4.54,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Sodium,7440-23-5,109,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Total Dissolved Solids,0,509,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Total Suspended Solids,0,4,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Volatile Suspended Solids,0,<1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Volatile Suspended Solids,0,<1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF1218B1780,12/12/2018 12:00,Dissolved Sulfate,14808-79-8,110,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Total Alkalinity,471-34-1,130,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Boron,7440-42-8,0.473,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Bromide,24959-67-9,0.405,0.05,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Calcium,7440-70-2,43.1,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Chloride,16887-00-6,135,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Chlorophyll a,479-61-8,1.13,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Specific Conductance,0,977,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Hardness,0,208,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Magnesium,7439-95-4,24.4,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Nitrate,14797-55-8,9.51,0.5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Organic Carbon,7440-44-0,3.7,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Total Organic Carbon,7440-44-0,3.7,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Pheophytin a,0,0.66,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Potassium,9/7/7440,3.09,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Sodium,7440-23-5,116,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Total Dissolved Solids,0,558,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Total Suspended Solids,0,3,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0030,1/8/2019 11:00,Dissolved Sulfate,14808-79-8,125,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Total Alkalinity,471-34-1,129,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Boron,7440-42-8,0.5,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Bromide,24959-67-9,0.35,0.05,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Bromide,24959-67-9,0.35,0.05,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Calcium,7440-70-2,42,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Chloride,16887-00-6,120,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Chloride,16887-00-6,120,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Chlorophyll a,479-61-8,0.69,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Specific Conductance,0,891,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Hardness,0,207,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Magnesium,7439-95-4,25,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Nitrate,14797-55-8,10,0.5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Nitrate,14797-55-8,10,0.5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Organic Carbon,7440-44-0,5.8,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Organic Carbon,7440-44-0,5.8,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Total Organic Carbon,7440-44-0,5.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Total Organic Carbon,7440-44-0,5.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Pheophytin a,0,0.58,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Potassium,9/7/7440,4.6,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Sodium,7440-23-5,111,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Total Dissolved Solids,0,506,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Total Suspended Solids,0,6,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Volatile Suspended Solids,0,1,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Sulfate,14808-79-8,115,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0119B0104,1/30/2019 11:00,Dissolved Sulfate,14808-79-8,115,5,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Total Alkalinity,471-34-1,48,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Bromide,24959-67-9,0.04,0.01,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Calcium,7440-70-2,12,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Chloride,16887-00-6,18,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Chlorophyll a,479-61-8,2.3,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Specific Conductance,0,204,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Hardness,0,57,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Magnesium,7439-95-4,6,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Nitrate,14797-55-8,2.04,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Organic Carbon,7440-44-0,3.6,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Organic Carbon,7440-44-0,3.6,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Total Organic Carbon,7440-44-0,3.7,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Total Organic Carbon,7440-44-0,3.7,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Pheophytin a,0,1.73,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Potassium,9/7/7440,2.04,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Sodium,7440-23-5,18,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Total Dissolved Solids,0,115,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Total Suspended Solids,0,33,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Volatile Suspended Solids,0,4,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0319B0201,3/4/2019 12:45,Dissolved Sulfate,14808-79-8,20,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Total Alkalinity,471-34-1,43,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Bromide,24959-67-9,0.05,0.01,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Calcium,7440-70-2,11.6,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Chloride,16887-00-6,19.5,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Chlorophyll a,479-61-8,2.52,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Specific Conductance,0,196,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Hardness,0,51,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Magnesium,7439-95-4,5,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Nitrate,14797-55-8,1.47,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Organic Carbon,7440-44-0,2.6,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Total Organic Carbon,7440-44-0,2.6,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Pheophytin a,0,1.34,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Potassium,9/7/7440,1.3,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Sodium,7440-23-5,19,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Total Dissolved Solids,0,110,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Total Suspended Solids,0,19,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0419B0296,4/10/2019 11:16,Dissolved Sulfate,14808-79-8,20,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Total Alkalinity,471-34-1,41,1,mg/L as CaCO3,Std Method 2320 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Bromide,24959-67-9,0.06,0.01,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Calcium,7440-70-2,11,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Chloride,16887-00-6,20,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Chlorophyll a,479-61-8,3.56,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Specific Conductance,0,192,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Hardness,0,49,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Magnesium,7439-95-4,5,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Nitrate,14797-55-8,1.6,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Organic Carbon,7440-44-0,2.2,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Total Organic Carbon,7440-44-0,2.2,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Pheophytin a,0,2.32,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0519B0423,5/1/2019 10:59,Dissolved Potassium,9/7/7440,1.4,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
